order_line_id,order_id,order_date,customer_id,customer_segment,country,acquisition_channel,product_category,product_id,quantity,unit_price,currency,discount_pct,shipping_cost,returned,payment_status
OL-0001678,ORD-001002,2026-04-22,CUS-C-00329,Consumer,France,Organic,Electronics,ELE-028,1,188.09,EUR,15,16.39,False,Paid
OL-0005012,ORD-002999,2026-05-12,CUS-S-00362,Small Business,United States,Organic,Electronics,ELE-025,1,460.93,USD,15,17.27,False,Paid
OL-0002868,ORD-001706,2026-03-29,,Small Business,Spain,Email,Electronics,ELE-034,2,448.05,EUR,20,16.37,False,Paid
OL-0004377,ORD-002619,07/06/2026,CUS-S-00450,Small Business,Germany,Paid Search,Electronics,ELE-034,2,420.69,EUR,20,15.42,False,Paid
OL-0002368,ORD-001411,2026-06-28,CUS-C-00403,Consumer,France,Organic,Office,OFF-023,1,55.47,EUR,5,5.69,False,Paid
OL-0004026,ORD-002409,2026-03-02,CUS-C-00043,Consumer,France,Organic,Office,OFF-016,5,9.18,EUR,0,4.23,False,Paid
OL-0003922,ORD-002346,2026-01-12,CUS-C-01338,Consumer,Germany,Organic,Office,OFF-009,-5,78.54,EUR,0,4.79,True,Refunded
OL-0002513,ORD-001496,16/01/2026,CUS-C-00111,Consumer,France,Marketplace,Office,OFF-014,3,27.87,EUR,0,5.71,False,Paid
OL-0002724,ORD-001623,03/04/2026,CUS-C-00851,Consumer,Germany,Marketplace,Home,HOM-004,-4,57.85,EUR,0,7.51,True,Refunded
OL-0005344,ORD-003194,2026-03-08,CUS-B-00201,Corporate,Germany,Organic,Home,HOM-018,3,46.84,EUR,0,7.37,False,Paid
OL-0005452,ORD-003261,2026-04-02,,Consumer,Spain,Social,Office,OFF-026,4,22.02,EUR,0,5.73,False,Paid
OL-0004435,ORD-002650,2026-01-05,,Small Business,France,Paid Search,Office,OFF-033,1,34.17,EUR,0,4.51,False,Paid
OL-0001144,ORD-000681,2026-06-30,CUS-C-00515,Consumer,France,Paid Search,Office,OFF-039,8,20.55,EUR,0,6.0,False,Paid
OL-0000398,ORD-000241,2026-05-22,,Small Business,United States,Marketplace,Electronics,ELE-026,1,261.08,USD,5,16.13,False,Paid
OL-0000787,ORD-000470,2026-03-25,,Small Business,Spain,Marketplace,Office,OFF-008,-1,8.24,EUR,0,3.82,True,Refunded
OL-0005140,ORD-003075,2026-02-22,CUS-S-00337,Small Business,Germany,Organic,Electronics,ELE-035,1,457.25,EUR,10,14.46,False,Paid
OL-0003908,ORD-002337,2026-06-14,,Consumer,Spain,Organic,Office,OFF-001,2,56.4,EUR,0,4.56,False,Paid
OL-0001399,ORD-000838,2026-06-25,,Consumer,France,Email,Office,OFF-003,1,11.2,EUR,0,6.01,False,Paid
OL-0001660,ORD-000992,09/05/2026,CUS-S-00439,Small Business,France,Social,Home,HOM-024,1,81.0,EUR,5,9.51,False,Paid
OL-0005736,ORD-003436,16/04/2026,CUS-S-00358,Small Business,United Kingdom,Paid Search,Home,HOM-020,1,48.83,GBP,0,5.78,False,Paid
OL-0002221,ORD-001328,19/05/2026,CUS-C-01401,Consumer,United States,Organic,Office,OFF-016,2,10.31,USD,15,5.54,False,Paid
OL-0000980,ORD-000592,2026-01-02,CUS-C-01022,Consumer,Spain,Organic,Home,HOM-023,1,45.9,EUR,10,6.4,False,Paid
OL-0002332,ORD-001391,20/03/2026,CUS-C-00183,Consumer,France,Organic,Office,OFF-023,5,55.67,EUR,0,4.58,False,Paid
OL-0001299,ORD-000780,07/01/2026,CUS-C-00011,Consumer,Germany,Email,Office,OFF-004,1,16.77,EUR,0,3.8,False,Paid
OL-0005420,ORD-003242,13/04/2026,CUS-C-01137,Consumer,France,Organic,Home,HOM-038,2,93.05,EUR,0,10.02,False,Paid
OL-0000083,ORD-000048,07/05/2026,CUS-C-00206,Consumer,France,Email,HOME,HOM-028,4,330.07,EUR,0,7.51,False,Paid
OL-0003101,ORD-001848,2026-01-01,CUS-B-00212,Corporate,France,Paid Search,Home,HOM-001,1,268.38,EUR,0,9.67,False,Paid
OL-0003482,ORD-002073,2026-02-22,CUS-C-00946,Consumer,Spain,Organic,Electronics,ELE-021,1,468.63,EUR,0,15.68,False,Paid
OL-0004794,ORD-002867,03/05/2026,CUS-B-00221,Corporate,United Kingdom,Social,Office,OFF-037,5,10.95,GBP,0,3.58,False,Paid
OL-0004530,ORD-002705,2026-04-05,CUS-S-00560,Small Business,United Kingdom,Email,Office,OFF-027,1,45.75,GBP,0,4.4,False,Paid
OL-0005634,ORD-003379,19/03/2026,CUS-C-00570,Consumer,Germany,Email,Office,OFF-013,5,49.0,EUR,0,3.9,False,Paid
OL-0005515,ORD-003301,2026-05-04,CUS-S-00044,Small Business,Germany,Organic,Home ,HOM-027,1,111.14,EUR,10,7.95,False,Paid
OL-0002904,ORD-001728,2026-01-02,CUS-C-00606,Consumer,United Kingdom,Paid Search,Home,HOM-029,1,57.15,GBP,0,6.99,False,Paid
OL-0000424,ORD-000257,17/05/2026,,Consumer,United Kingdom,Social,Home,HOM-009,1,109.31,GBP,0,8.69,False,Pending
OL-0005190,ORD-003102,28/04/2026,CUS-S-00017,Small Business,United States,Email,Home,HOM-036,1,157.73,USD,15,9.13,False,Paid
OL-0001905,ORD-001131,2026-06-04,CUS-S-00541,Small Business,France,Organic,Home,HOM-013,1,109.85,EUR,25,10.12,False,Paid
OL-0005440,ORD-003252,2026-01-01,CUS-S-00303,Small Business,Spain,Organic,Office,OFF-028,1,25.83,EUR,0,3.83,False,Paid
OL-0001531,ORD-000914,2026-01-23,CUS-C-01172,Consumer,United Kingdom,Paid Search,Home,HOM-009,1,114.07,GBP,0,9.01,False,Paid
OL-0004252,ORD-002542,2026-02-19,CUS-S-00328,Small Business,France,Social,Electronics,ELE-039,1,230.83,EUR,20,12.06,False,Paid
OL-0001566,ORD-000934,05/03/2026,CUS-C-01036,Consumer,Germany,Paid Search,Home,HOM-023,2,47.46,EUR,0,9.97,False,Paid
OL-0004437,ORD-002651,14/04/2026,,Corporate,United States,Email,Electronics,ELE-013,1,383.42,USD,15,11.89,False,Paid
OL-0002750,ORD-001639,2026-03-07,,Consumer,Spain,Paid Search,Office,OFF-017,-4,10.07,EUR,15,3.88,True,Refunded
OL-0000840,ORD-000507,12/02/2026,CUS-C-01310,Consumer,France,Social,Home,HOM-037,1,139.27,EUR,10,9.26,False,Paid
OL-0000501,ORD-000306,2026-05-24,CUS-S-00004,Small Business,Germany,Email,Electronics,ELE-009,2,216.94,EUR,20,14.62,False,Paid
OL-0004031,ORD-002411,2026-03-30,CUS-C-00133,Consumer,France,Organic,Office,OFF-012,1,81.69,EUR,0,4.74,False,Paid
OL-0000142,ORD-000087,2026-01-25,CUS-S-00229,Small Business,Germany,Organic,Home,HOM-006,1,83.9,EUR,0,8.28,False,Paid
OL-0004950,ORD-002960,2026-01-03,CUS-S-00565,Small Business,France,Paid Search,Electronics,ELE-012,1,531.85,EUR,20,13.66,False,Paid
OL-0002606,ORD-001557,2026-02-13,CUS-S-00175,Small Business,Germany,Paid Search,Home,HOM-031,-1,78.58,EUR,0,8.71,True,Refunded
OL-0003506,ORD-002089,2026-06-10,CUS-B-00182,Corporate,Germany,Email,Home,HOM-027,1,110.79,EUR,20,8.79,False,Paid
OL-0001378,ORD-000827,05/04/2026,,Consumer,France,Email,Office,OFF-007,4,40.36,EUR,0,5.93,False,Paid
OL-0004662,ORD-002786,23/04/2026,CUS-C-00207,Consumer,France,Organic,Electronics,ELE-005,2,541.05,EUR,10,15.43,False,Paid
OL-0000440,ORD-000269,09/05/2026,CUS-C-00861,Consumer,Germany,Email,Electronics,ELE-036,1,1146.6,EUR,10,11.29,False,Paid
OL-0002267,ORD-001352,2026-01-27,CUS-B-00180,Corporate,France,Email,Electronics,ELE-032,1,537.71,EUR,25,12.34,False,Paid
OL-0005341,ORD-003192,2026-06-18,CUS-C-00130,Consumer,United Kingdom,Paid Search,Home,HOM-020,2,47.08,GBP,15,9.15,False,Paid
OL-0001139,ORD-000677,2026-05-07,,Consumer,United Kingdom,Email,Electronics,ELE-002,1,356.08,GBP,15,12.51,False,Paid
OL-0002258,ORD-001346,2026-03-07,CUS-B-00090,Corporate,Germany,Email,Office,OFF-007,2,40.51,EUR,0,5.72,False,Paid
OL-0005446,ORD-003256,2026-06-22,CUS-C-00098,Consumer,Germany,Paid Search,Home,HOM-007,1,134.29,EUR,15,7.81,False,Paid
OL-0001788,ORD-001066,2026-03-23,CUS-C-00920,Consumer,Spain,Organic,Office,OFF-039,3,20.15,EUR,0,4.78,False,Paid
OL-0003635,ORD-002170,30/04/2026,CUS-B-00112,Corporate,France,Organic,Home,HOM-022,1,70.74,EUR,15,9.07,False,Paid
OL-0000551,ORD-000339,24/03/2026,CUS-C-00339,Consumer,Spain,Organic,Home,HOM-029,1,68.67,EUR,15,7.58,False,Paid
OL-0000460,ORD-000283,2026-03-15,CUS-C-00078,Consumer,Spain,Marketplace,Electronics,ELE-021,2,458.91,EUR,5,16.06,False,Paid
OL-0002020,ORD-001202,2026-01-12,CUS-C-00943,Consumer,Germany,Marketplace,Office,OFF-026,2,21.81,EUR,0,4.08,False,Paid
OL-0000949,ORD-000574,2026-06-16,CUS-C-00452,Consumer,United Kingdom,Organic,Electronics,ELE-002,1,333.5,GBP,10,9.09,False,Paid
OL-0003219,ORD-001916,2026-03-14,CUS-S-00220,Small Business,France,Organic,Home,HOM-010,1,135.47,EUR,0,6.84,False,Paid
OL-0005181,ORD-003096,2026-01-11,CUS-B-00067,Corporate,Spain,Marketplace,Office,OFF-037,1,12.98,EUR,0,3.94,False,Paid
OL-0000533,ORD-000328,2026-02-10,CUS-S-00477,Small Business,France,Email,Office,OFF-008,5,8.31,EUR,0,6.01,False,Paid
OL-0003843,ORD-002293,2026-03-23,CUS-C-00319,Consumer,Spain,Marketplace,Home,HOM-012,1,129.91,EUR,0,6.59,False,Paid
OL-0001830,ORD-001088,2026-05-28,,Corporate,Germany,Social,Electronics,ELE-015,1,187.31,EUR,0,12.47,False,Paid
OL-0005407,ORD-003234,11/01/2026,CUS-C-00589,Consumer,Germany,Social,Electronics,ELE-035,1,458.25,EUR,15,15.95,False,Paid
OL-0005293,ORD-003164,2026-05-02,CUS-C-00910,Consumer,Germany,Social,Electronics,ELE-029,1,1072.15,EUR,20,15.72,False,Paid
OL-0004775,ORD-002853,2026-01-21,CUS-C-01113,Consumer,France,Social,Electronics,ELE-021,1,474.63,EUR,15,15.3,False,Paid
OL-0003915,ORD-002341,2026-04-07,CUS-C-01082,Consumer,Spain,Social,Home,HOM-018,2,46.51,EUR,5,8.36,False,Paid
OL-0001603,ORD-000956,2026-04-13,CUS-C-00620,Consumer,Germany,Social,Home,HOM-030,2,132.72,EUR,10,9.41,False,Paid
OL-0002239,ORD-001336,2026-03-01,CUS-S-00162,Small Business,France,Organic,Office,OFF-001,3,56.75,EUR,0,6.05,False,Paid
OL-0000640,ORD-000388,2026-06-26,CUS-S-00148,Small Business,France,Marketplace,Electronics,ELE-009,2,220.83,EUR,15,12.32,False,Paid
OL-0005793,ORD-003470,2026-05-16,CUS-C-01298,Consumer,Germany,Paid Search,Electronics,ELE-004,1,1033.57,EUR,10,15.11,False,Paid
OL-0000968,ORD-000585,09/04/2026,CUS-C-01105,Consumer,Germany,Email,Office,OFF-020,6,46.79,EUR,0,4.63,False,Paid
OL-0005067,ORD-003033,2026-04-01,,Consumer,France,Organic,Office,OFF-031,3,57.82,EUR,0,5.53,False,Paid
OL-0003712,ORD-002215,2026-02-07,CUS-S-00011,Small Business,United Kingdom,Organic,Home,HOM-008,4,64.43,GBP,15,8.51,False,Paid
OL-0001684,ORD-001007,2026-05-25,CUS-B-00173,Corporate,United States,Marketplace,Electronics,ELE-024,1,1145.55,USD,0,14.09,False,Paid
OL-0002249,ORD-001342,2026-05-28,CUS-C-00795,Consumer,Germany,Paid Search,Home,HOM-009,2,131.77,EUR,0,8.78,False,Paid
OL-0004127,ORD-002467,2026-04-01,,Consumer,Germany,Marketplace,Electronics,ELE-016,1,382.9,EUR,0,12.47,False,Paid
OL-0005360,ORD-003202,2026-05-26,CUS-C-01362,Consumer,United Kingdom,Organic,Electronics,ELE-033,2,756.16,GBP,5,10.0,False,Paid
OL-0003320,ORD-001972,2026-03-17,CUS-S-00197,Small Business,Spain,Paid Search,Office,OFF-040,1,57.42,EUR,0,5.26,False,Paid
OL-0000156,ORD-000099,2026-06-02,CUS-S-00539,Small Business,United Kingdom,Paid Search,Electronics,ELE-003,1,382.71,GBP,15,14.02,False,Paid
OL-0002296,ORD-001374,08/02/2026,CUS-C-00413,Consumer,France,Organic,Home,HOM-022,-2,66.5,EUR,0,8.26,True,Refunded
OL-0003524,ORD-002101,2026-02-08,CUS-S-00103,Small Business,Spain,Social,Electronics,ELE-026,1,238.7,EUR,15,16.69,False,Paid
OL-0004020,ORD-002405,2026-04-14,CUS-B-00228,Corporate,United States,Organic,Electronics,ELE-008,3,1281.58,USD,25,14.68,False,Paid
OL-0001090,ORD-000650,2026-04-25,CUS-S-00502,Small Business,France,Paid Search,Office,OFF-016,5,9.0,EUR,0,4.62,False,Paid
OL-0005820,ORD-003484,20/02/2026,CUS-S-00236,Small Business,Spain,Paid Search,Office,OFF-031,4,56.35,EUR,0,4.2,False,Paid
OL-0002320,ORD-001385,2026-06-20,CUS-S-00485,Small Business,Germany,Social,Electronics,ELE-017,2,792.96,EUR,0,11.81,False,Paid
OL-0002941,ORD-001748,2026-06-20,CUS-C-01257,Consumer,Germany,Social,Home,HOM-015,2,143.43,EUR,0,10.62,False,Paid
OL-0005072,ORD-003035,18/04/2026,,Consumer,United States,Email,Office,OFF-025,5,10.93,USD,10,5.28,False,Pending
OL-0000289,ORD-000178,2026-02-13,CUS-S-00340,Small Business,Spain,Organic,Office,OFF-020,1,45.39,EUR,0,5.26,False,Paid
OL-0000931,ORD-000563,21/04/2026,CUS-C-00927,Consumer,Germany,Paid Search,Office,OFF-032,1,54.87,EUR,0,4.98,False,Paid
OL-0002910,ORD-001731,04/03/2026,CUS-C-01451,Consumer,Germany,Organic,Electronics,ELE-027,1,663.54,EUR,25,16.41,False,Paid
OL-0003586,ORD-002141,2026-06-14,CUS-C-01203,Consumer,Spain,Social,Office,OFF-017,1,9.83,EUR,15,5.64,False,Paid
OL-0004657,ORD-002782,11/02/2026,CUS-C-01486,Consumer,United Kingdom,Organic,Electronics,ELE-035,1,392.09,GBP,10,10.38,False,Paid
OL-0002885,ORD-001715,08/01/2026,CUS-S-00514,Small Business,France,Paid Search,Home,HOM-032,1,235.75,EUR,15,7.48,False,Pending
OL-0003378,ORD-002005,2026-02-15,CUS-C-01212,Consumer,Germany,Organic,Office,OFF-012,2,83.48,EUR,0,4.53,False,Paid
OL-0003221,ORD-001917,2026-02-12,CUS-S-00537,Small Business,Germany,Organic,Office,OFF-023,1,55.91,EUR,0,3.93,False,Paid
OL-0005445,ORD-003256,2026-06-22,CUS-C-00098,Consumer,Germany,Paid Search,Home ,HOM-031,3,74.9,EUR,15,8.08,False,Paid
OL-0003001,ORD-001784,13/03/2026,CUS-C-00678,Consumer,Germany,Organic,Office,OFF-014,1,29.37,EUR,0,5.05,False,Paid
OL-0004451,ORD-002658,13/01/2026,CUS-S-00046,Small Business,Spain,Email,Electronics,ELE-002,2,375.41,EUR,20,16.84,False,Paid
OL-0004698,ORD-002803,2026-04-04,CUS-S-00479,Small Business,Germany,Paid Search,Home,HOM-026,1,203.03,EUR,0,8.21,False,Paid
OL-0002128,ORD-001271,2026-06-29,CUS-B-00156,Corporate,Germany,Social,Electronics,ELE-024,1,1107.11,EUR,15,15.9,False,Paid
OL-0000943,ORD-000570,2026-05-21,CUS-C-01394,Consumer,United Kingdom,Email,Home,HOM-012,1,108.15,GBP,0,6.7,False,Paid
OL-0002355,ORD-001404,2026-06-23,CUS-S-00062,Small Business,United States,Marketplace,Electronics,ELE-009,1,240.21,USD,15,17.52,False,Paid
OL-0004765,ORD-002846,2026-06-13,,Consumer,United States,Marketplace,Electronics,ELE-018,1,1216.52,USD,10,12.0,False,Paid
OL-0005789,ORD-003467,2026-03-30,CUS-B-00045,Corporate,France,Social,Office,OFF-017,1,9.9,EUR,0,3.76,False,Paid
OL-0005594,ORD-003352,2026-02-25,CUS-S-00095,Small Business,Spain,Marketplace,Office,OFF-025,3,10.05,EUR,0,5.62,False,Paid
OL-0001699,ORD-001014,2026-05-24,CUS-C-00430,Consumer,United Kingdom,Paid Search,Electronics,ELE-038,1,402.76,GBP,5,13.62,False,Paid
OL-0005647,ORD-003384,2026-06-16,CUS-S-00075,Small Business,Spain,Social,Electronics,ELE-013,2,349.59,EUR,10,10.39,False,Paid
OL-0005200,ORD-003106,2026-05-10,CUS-C-00975,Consumer,Spain,Paid Search,Electronics,ELE-039,1,214.78,EUR,15,12.26,False,Pending
OL-0003546,ORD-002114,2026-03-04,,Consumer,Germany,Marketplace,Home,HOM-031,3,76.05,EUR,25,7.09,False,Paid
OL-0003978,ORD-002381,2026-04-22,CUS-C-01354,Consumer,United Kingdom,Paid Search,Home,HOM-033,2,56.73,GBP,0,5.94,False,Paid
OL-0005015,ORD-003000,2026-02-18,CUS-C-01491,Consumer,United Kingdom,Email,Office,OFF-011,3,15.62,GBP,0,4.17,False,Paid
OL-0000986,ORD-000597,2026-04-18,CUS-B-00045,Corporate,Spain,Paid Search,Office,OFF-040,1,57.15,EUR,0,5.62,False,Paid
OL-0005279,ORD-003158,2026-03-19,CUS-C-01475,Consumer,Germany,Organic,Electronics,ELE-022,1,388.65,EUR,20,16.19,False,Paid
OL-0003108,ORD-001852,2026-02-23,CUS-S-00071,Small Business,Spain,Paid Search,Electronics,ELE-014,-2,181.03,EUR,15,10.81,True,Refunded
OL-0003166,ORD-001880,2026-04-10,,Consumer,United States,Paid Search,Electronics,ELE-040,1,341.73,USD,15,11.15,False,Paid
OL-0005727,ORD-003431,2026-04-06,CUS-C-01473,Consumer,Germany,Social,Home,HOM-027,1,114.56,EUR,0,6.79,False,Paid
OL-0000982,ORD-000594,11/01/2026,CUS-B-00076,Corporate,Germany,Paid Search,Electronics,ELE-004,1,1016.51,EUR,15,13.74,False,Paid
OL-0003529,ORD-002104,08/06/2026,CUS-C-01319,Consumer,Spain,Paid Search,Home,HOM-040,3,301.47,EUR,0,9.55,False,Paid
OL-0003263,ORD-001946,2026-05-21,CUS-C-01105,Consumer,Germany,Paid Search,Home,HOM-016,2,266.63,EUR,0,7.36,False,Paid
OL-0005459,ORD-003267,2026-02-09,CUS-C-01363,Consumer,United Kingdom,Email,Electronics,ELE-008,1,989.84,GBP,0,9.24,False,Paid
OL-0003443,ORD-002051,2026-03-15,CUS-B-00090,Corporate,Germany,Email,Home,HOM-013,-1,106.99,EUR,0,7.43,True,Refunded
OL-0004297,ORD-002571,2026-03-07,CUS-C-00167,Consumer,France,Organic,Electronics,ELE-005,1,512.74,EUR,10,15.66,False,Paid
OL-0003498,ORD-002083,2026-05-11,CUS-S-00073,Small Business,France,Paid Search,Electronics,ELE-010,1,1161.15,EUR,15,14.73,False,Paid
OL-0001474,ORD-000880,2026-01-19,CUS-S-00295,Small Business,France,Paid Search,Electronics,ELE-005,1,535.91,EUR,15,11.56,False,Paid
OL-0004551,ORD-002718,2026-05-27,CUS-C-00445,Consumer,France,Organic,Home,HOM-040,2,292.42,EUR,0,7.03,False,Paid
OL-0004458,ORD-002662,2026-04-23,,Consumer,Germany,Social,Home,HOM-028,4,335.08,EUR,0,10.62,False,Paid
OL-0004883,ORD-002921,25/04/2026,CUS-C-00178,Consumer,United States,Email,Home,HOM-021,1,144.89,USD,0,11.71,False,Paid
OL-0001458,ORD-000871,2026-04-08,CUS-C-00852,Consumer,United States,Email,Home,HOM-013,2,118.78,USD,0,11.47,False,Paid
OL-0001396,ORD-000837,2026-02-06,CUS-B-00111,Corporate,Spain,Paid Search,Office,OFF-038,5,58.02,EUR,0,5.18,False,Paid
OL-0000265,ORD-000165,2026-02-20,CUS-C-01278,Consumer,Germany,Marketplace,Home,HOM-007,-1,138.95,EUR,0,8.4,True,Refunded
OL-0002749,ORD-001638,2026-04-12,CUS-C-00077,Consumer,Spain,Paid Search,Home,HOM-022,1,67.79,EUR,15,7.55,False,Paid
OL-0003394,ORD-002018,24/03/2026,CUS-C-01125,Consumer,Spain,Social,Office,OFF-039,1,19.65,EUR,0,5.56,False,Pending
OL-0002693,ORD-001604,2026-05-29,CUS-C-00248,Consumer,Germany,Email,Home,HOM-013,2,103.24,EUR,20,7.02,False,Paid
OL-0000930,ORD-000563,21/04/2026,CUS-C-00927,Consumer,Germany,Paid Search,Home,HOM-023,1,46.84,EUR,0,8.99,False,Paid
OL-0004221,ORD-002525,22/02/2026,CUS-C-00129,Consumer,United Kingdom,Email,Home,HOM-004,1,48.98,GBP,20,8.25,False,Paid
OL-0005704,ORD-003419,2026-05-29,CUS-S-00577,Small Business,Germany,Organic,Home,HOM-024,1,79.75,EUR,0,7.56,False,Paid
OL-0002401,ORD-001428,2026-05-01,CUS-S-00186,Small Business,United States,Paid Search,Electronics,ELE-028,1,210.18,USD,15,15.05,False,Paid
OL-0002179,ORD-001304,2026-04-29,CUS-C-00433,Consumer,Spain,Paid Search,Office,OFF-026,8,21.36,EUR,20,3.78,False,Pending
OL-0003807,ORD-002274,2026-03-08,CUS-S-00130,Small Business,France,Organic,Office,OFF-031,3,57.29,EUR,20,4.23,False,Paid
OL-0000247,ORD-000154,2026-05-07,CUS-B-00028,Corporate,Spain,Organic,Home,HOM-037,1,135.77,EUR,0,9.37,False,Paid
OL-0001595,ORD-000951,31/03/2026,CUS-S-00117,Small Business,United Kingdom,Paid Search,Office,OFF-039,3,16.72,GBP,0,3.84,False,Paid
OL-0001759,ORD-001050,24/02/2026,CUS-C-00008,Consumer,France,Organic,Home,HOM-025,-2,121.37,EUR,0,9.36,True,Refunded
OL-0002400,ORD-001427,30/06/2026,CUS-B-00219,Corporate,Germany,Paid Search,electronics,ELE-010,2,1159.62,EUR,15,13.82,False,Paid
OL-0004055,ORD-002426,2026-02-27,CUS-B-00234,Corporate,France,Email,Office,OFF-005,1,54.49,EUR,0,4.11,False,Paid
OL-0000924,ORD-000558,2026-06-17,CUS-C-00082,Consumer,United States,Social,Home,HOM-039,1,51.28,USD,0,11.4,False,Paid
OL-0003323,ORD-001974,2026-02-24,CUS-S-00521,Small Business,France,Email,Office,OFF-025,1,10.19,EUR,0,5.55,False,Paid
OL-0000269,ORD-000167,2026-06-15,CUS-S-00303,Small Business,Germany,Paid Search,Office,OFF-038,4,60.91,EUR,0,5.26,False,Paid
OL-0000670,ORD-000406,2026-03-08,CUS-B-00121,Corporate,Spain,Organic,Electronics,ELE-012,1,546.06,EUR,0,13.1,False,Paid
OL-0004257,ORD-002547,23/02/2026,CUS-C-01307,Consumer,France,Paid Search,Office,OFF-028,2,26.58,EUR,25,4.03,False,Paid
OL-0001911,ORD-001134,2026-06-23,CUS-C-00422,Consumer,Germany,Organic,Electonic,ELE-004,1,1037.69,EUR,0,12.07,False,Paid
OL-0004397,ORD-002627,2026-02-05,CUS-S-00369,Small Business,France,Paid Search,Home,HOM-019,1,68.15,EUR,10,7.06,False,Pending
OL-0001153,ORD-000688,2026-01-19,CUS-C-00012,Consumer,Germany,Social,Home,HOM-001,1,256.6,EUR,0,10.35,False,Paid
OL-0004919,ORD-002941,2026-03-30,CUS-B-00079,Corporate,France,Social,Office,OFF-039,4,19.97,EUR,15,3.67,False,Paid
OL-0005773,ORD-003458,2026-04-25,,Small Business,Spain,Social,Home,HOM-014,1,198.73,EUR,25,7.39,False,Paid
OL-0004501,ORD-002691,2026-03-25,CUS-C-00849,Consumer,Spain,Paid Search,Home,HOM-026,2,196.98,EUR,0,8.8,False,Paid
OL-0002697,ORD-001607,2026-03-10,CUS-S-00096,Small Business,Germany,Paid Search,Office,OFF-023,1,56.42,EUR,0,4.23,False,Paid
OL-0002592,ORD-001547,25/06/2026,CUS-C-00843,Consumer,France,Organic,Office,OFF-035,1,35.53,EUR,0,5.87,False,Paid
OL-0005073,ORD-003036,12/04/2026,CUS-B-00235,Corporate,Germany,Paid Search,Home,HOM-018,4,46.05,EUR,0,6.46,False,Paid
OL-0001782,ORD-001064,2026-05-25,CUS-B-00099,Corporate,Germany,Organic,Electronics,ELE-011,1,1243.42,EUR,10,10.5,False,Paid
OL-0002414,ORD-001436,2026-03-27,CUS-S-00327,Small Business,France,Email,Electronics,ELE-037,2,277.5,EUR,20,10.41,False,Paid
OL-0003014,ORD-001791,2026-01-26,CUS-C-01066,Consumer,Spain,Paid Search,Office,OFF-029,2,92.32,EUR,0,5.65,False,Paid
OL-0005239,ORD-003133,27/06/2026,CUS-S-00280,Small Business,France,Organic,Home,HOM-026,2,210.47,EUR,10,8.03,False,Paid
OL-0002308,ORD-001379,2026-05-05,CUS-B-00165,Corporate,Spain,Paid Search,Office,OFF-021,2,28.65,EUR,0,5.74,False,Paid
OL-0003823,ORD-002282,2026-02-27,CUS-S-00230,Small Business,Spain,Email,Electronics,ELE-021,1,482.35,EUR,20,16.42,False,Paid
OL-0000688,ORD-000414,19/02/2026,CUS-S-00469,Small Business,France,Organic,Electronics,ELE-019,1,251.18,EUR,15,11.22,False,Paid
OL-0001916,ORD-001136,2026-06-28,CUS-S-00227,Small Business,United States,Social,Electronics,ELE-038,1,538.1,USD,15,13.19,False,Paid
OL-0005646,ORD-003384,2026-06-16,CUS-S-00075,Small Business,Spain,Social,Office,OFF-037,4,13.13,EUR,0,4.51,False,Paid
OL-0000613,ORD-000375,2026-01-21,CUS-C-01008,Consumer,Germany,Paid Search,Electronics,ELE-017,1,797.86,EUR,10,14.82,False,Paid
OL-0003072,ORD-001829,2026-05-21,CUS-C-01494,Consumer,Germany,Social,Electronics,ELE-026,1,235.05,EUR,25,12.6,False,Paid
OL-0003406,ORD-002027,2026-05-18,CUS-B-00232,Corporate,Germany,Social,Home,HOM-018,1,48.54,EUR,15,10.08,False,Paid
OL-0002268,ORD-001353,02/02/2026,CUS-B-00142,Corporate,France,Marketplace,Electronics,ELE-030,1,1081.88,EUR,0,14.9,False,Paid
OL-0005753,ORD-003448,2026-06-27,,Small Business,Spain,Marketplace,Electronics,ELE-009,-1,217.67,EUR,10,16.61,True,Refunded
OL-0002534,ORD-001507,2026-05-01,CUS-C-00604,Consumer,Spain,Organic,Office,OFF-017,4,9.63,EUR,0,3.95,False,Paid
OL-0000040,ORD-000023,2026-03-07,CUS-S-00210,Small Business,Spain,Marketplace,Electronics,ELE-023,1,520.41,EUR,20,15.69,False,Paid
OL-0001899,ORD-001129,2026-04-26,CUS-C-01178,Consumer,Germany,Email,Home,HOM-002,1,200.18,EUR,10,8.89,False,Paid
OL-0001650,ORD-000986,2026-01-27,CUS-C-00466,Consumer,France,Organic,Home,HOM-001,3,272.72,EUR,0,8.36,False,Paid
OL-0003472,ORD-002068,2026-04-13,CUS-C-01454,Consumer,France,Organic,Home,HOM-006,4,83.68,EUR,0,8.81,False,Paid
OL-0000259,ORD-000161,2026-03-01,CUS-C-00988,Consumer,Germany,Marketplace,Home,HOM-022,1,66.21,EUR,10,7.39,False,Paid
OL-0002925,ORD-001739,17/04/2026,CUS-S-00372,Small Business,Germany,Organic,Electronics,ELE-031,1,220.71,EUR,0,10.12,False,Paid
OL-0002435,ORD-001447,2026-06-21,CUS-C-00205,Consumer,United Kingdom,Organic,Home,HOM-031,2,67.11,GBP,10,7.27,False,Paid
OL-0000848,ORD-000512,2026-04-19,CUS-S-00229,Small Business,Germany,Paid Search,Office,OFF-009,3,78.71,EUR,0,4.01,False,Paid
OL-0002823,ORD-001682,2026-01-21,CUS-C-00756,Consumer,Spain,Email,Electronics,ELE-036,2,1199.27,EUR,10,13.17,False,Pending
